home_team,away_team,home_team_goals,away_team_goals,home_team_age,away_team_age,date
Colombia,Bolivia,3,0,30.545454545454547,24.90909090909091,2025-09-04T23:30:00Z
Bolivia,Colombia,1,0,24.90909090909091,29.545454545454547,2024-10-10T20:00:00Z
Colombia,Bolivia,3,0,29.181818181818183,27.818181818181817,2024-06-15T21:00:00Z
Colombia,Bolivia,3,0,29.09090909090909,24.545454545454547,2022-03-24T23:30:00Z
Mexico,Colombia,0,4,27.09090909090909,29.363636363636363,2025-10-12T01:00:00Z
Mexico,Colombia,2,3,26.636363636363637,25.09090909090909,2023-12-17T00:00:00Z
Mexico,Colombia,2,3,28.818181818181817,29.363636363636363,2022-09-28T02:00:00Z
Colombia,Guatemala,4,1,29.454545454545453,27.818181818181817,2022-09-24T23:30:00Z
Colombia,Croatia,1,2,30.818181818181817,27.636363636363637,2026-03-26T23:30:00Z
Venezuela,Colombia,3,6,29.272727272727273,28.454545454545453,2025-09-09T23:30:00Z
Colombia,Venezuela,1,0,29.181818181818183,30.181818181818183,2023-09-07T23:00:00Z
Colombia,Venezuela,1,0,25.545454545454547,21.09090909090909,2023-12-10T23:00:00Z
Venezuela,Colombia,0,1,27.09090909090909,27.636363636363637,2022-03-29T23:30:00Z
Iraq,Hong Kong,2,1,27.09090909090909,31.272727272727273,2025-09-04T09:00:00Z
Iraq,Yemen,5,0,26.0,23.818181818181817,2023-01-12T15:00:00Z
Jordan,Iraq,0,1,27.90909090909091,27.0,2025-06-10T18:15:00Z
Jordan,Iraq,1,0,27.272727272727273,25.90909090909091,2025-12-12T14:30:00Z
Iraq,Jordan,2,3,26.90909090909091,28.90909090909091,2024-01-29T11:30:00Z
Iraq,Jordan,0,0,26.727272727272727,26.818181818181817,2024-11-14T16:15:00Z
Palestine,Iraq,2,1,28.818181818181817,27.181818181818183,2025-03-25T18:15:00Z
Iraq,Palestine,1,0,25.181818181818183,28.0,2024-10-10T18:00:00Z
Iraq,Bahrain,2,1,26.181818181818183,30.545454545454547,2025-12-03T14:30:00Z
Thailand,Iraq,0,1,28.636363636363637,26.90909090909091,2025-09-07T13:00:00Z
Iraq,Philippines,1,0,26.818181818181817,27.90909090909091,2024-03-21T19:00:00Z
Philippines,Iraq,0,5,26.363636363636363,26.0,2024-03-26T11:00:00Z
Iraq,Indonesia,1,0,27.0,26.818181818181817,2025-10-11T19:30:00Z
Indonesia,Iraq,1,3,23.272727272727273,26.272727272727273,2024-01-15T14:30:00Z
Indonesia,Iraq,0,2,24.727272727272727,27.636363636363637,2024-06-06T09:00:00Z
Iraq,Indonesia,5,1,26.454545454545453,26.272727272727273,2023-11-16T14:45:00Z
Russia,Iraq,2,0,24.727272727272727,26.545454545454547,2023-03-26T15:00:00Z
Iraq,Vietnam,3,2,26.272727272727273,25.363636363636363,2024-01-24T11:30:00Z
Iraq,Vietnam,3,1,26.0,26.09090909090909,2024-06-11T18:00:00Z
Vietnam,Iraq,0,1,25.454545454545453,26.0,2023-11-21T12:00:00Z
Iraq,Zambia,3,1,26.272727272727273,23.363636363636363,2022-03-18T17:00:00Z
Sudan,Iraq,0,2,27.818181818181817,26.90909090909091,2025-12-06T16:00:00Z
Iraq,Oman,1,0,26.09090909090909,29.636363636363637,2024-09-05T16:00:00Z
Oman,Iraq,0,1,29.0,25.181818181818183,2024-11-19T16:00:00Z
Iraq,Oman,0,0,26.90909090909091,27.454545454545453,2023-01-06T16:00:00Z
Iraq,Oman,3,2,26.90909090909091,28.272727272727273,2023-01-19T16:00:00Z
Iraq,Oman,3,4,24.545454545454547,26.181818181818183,2022-09-23T15:00:00Z
Iraq,Bolivia,2,1,26.363636363636363,25.90909090909091,2026-04-01T03:00:00Z
Mexico,Iraq,4,0,29.09090909090909,25.727272727272727,2022-11-09T20:00:00Z
Iraq,India,5,4,26.636363636363637,25.90909090909091,2023-09-07T10:30:00Z
Lebanon,Iraq,1,1,29.727272727272727,25.636363636363637,2022-02-01T12:00:00Z
Syria,Iraq,1,1,27.818181818181817,27.09090909090909,2022-03-29T13:45:00Z
Iraq,Kuwait,2,2,27.09090909090909,30.454545454545453,2025-03-20T18:15:00Z
Kuwait,Iraq,0,0,30.727272727272727,25.272727272727273,2024-09-10T18:00:00Z
Iraq,Kuwait,1,0,25.545454545454547,26.181818181818183,2022-12-30T12:00:00Z
Colombia,Iraq,1,0,27.0,27.818181818181817,2023-06-16T19:00:00Z
UA Emirates,Iraq,1,1,26.09090909090909,25.0,2025-11-13T16:00:00Z
Iraq,UA Emirates,2,1,25.90909090909091,26.90909090909091,2025-11-18T16:00:00Z
Iraq,UA Emirates,1,0,27.09090909090909,30.818181818181817,2022-03-24T17:00:00Z
Algeria,Iraq,2,0,28.454545454545453,27.636363636363637,2025-12-09T17:00:00Z
Iraq,Uganda,1,0,25.181818181818183,24.727272727272727,2022-01-21T15:00:00Z
Denmark,Portugal,1,0,28.90909090909091,26.636363636363637,2025-03-20T19:45:00Z
Portugal,Denmark,5,2,27.545454545454547,28.272727272727273,2025-03-23T19:45:00Z
Hungary,Portugal,2,3,27.545454545454547,28.09090909090909,2025-09-09T18:45:00Z
Portugal,Hungary,2,2,28.272727272727273,27.727272727272727,2025-10-14T18:45:00Z
Portugal,Ghana,3,2,27.636363636363637,26.272727272727273,2022-11-24T16:00:00Z
Portugal,Slovenia,3,0,29.272727272727273,27.09090909090909,2024-07-01T19:00:00Z
Slovenia,Portugal,2,0,27.727272727272727,29.181818181818183,2024-03-26T19:45:00Z
Portugal,Liechtenstein,4,0,29.272727272727273,27.363636363636363,2023-03-23T19:45:00Z
Liechtenstein,Portugal,0,2,27.727272727272727,27.09090909090909,2023-11-16T19:45:00Z
Slovakia,Portugal,0,1,30.0,26.727272727272727,2023-09-08T18:45:00Z
Portugal,Slovakia,3,2,26.636363636363637,30.181818181818183,2023-10-13T18:45:00Z
Portugal,North Macedonia,2,0,29.363636363636363,27.727272727272727,2022-03-29T18:45:00Z
South Korea,Portugal,2,1,28.636363636363637,27.0,2022-12-02T15:00:00Z
Luxembourg,Portugal,0,6,28.636363636363637,27.818181818181817,2023-03-26T18:45:00Z
Portugal,Luxembourg,9,0,26.272727272727273,26.272727272727273,2023-09-11T18:45:00Z
Portugal,Finland,4,2,25.363636363636363,26.545454545454547,2024-06-04T18:45:00Z
Morocco,Portugal,1,0,27.363636363636363,26.454545454545453,2022-12-10T15:00:00Z
Georgia,Portugal,2,0,27.545454545454547,26.0,2024-06-26T19:00:00Z
Iceland,Portugal,0,1,28.636363636363637,29.181818181818183,2023-06-20T18:45:00Z
Portugal,Iceland,2,0,27.272727272727273,27.636363636363637,2023-11-19T19:45:00Z
Portugal,Nigeria,4,0,25.818181818181817,25.545454545454547,2022-11-17T18:45:00Z
Portugal,Ireland,1,0,27.90909090909091,26.727272727272727,2025-10-11T18:45:00Z
Ireland,Portugal,2,0,27.0,27.818181818181817,2025-11-13T19:45:00Z
Portugal,Ireland,3,0,27.636363636363637,26.727272727272727,2024-06-11T18:45:00Z
Portugal,Croatia,2,1,26.727272727272727,27.90909090909091,2024-09-05T18:45:00Z
Croatia,Portugal,1,1,28.0,25.454545454545453,2024-11-18T19:45:00Z
Portugal,Croatia,1,2,25.727272727272727,29.0,2024-06-08T16:45:00Z
Portugal,Switzerland,6,1,26.90909090909091,28.454545454545453,2022-12-06T19:00:00Z
Portugal,Switzerland,4,0,29.545454545454547,28.818181818181817,2022-06-05T18:45:00Z
Switzerland,Portugal,1,0,28.272727272727273,27.636363636363637,2022-06-12T18:45:00Z
Poland,Portugal,1,3,27.545454545454547,26.818181818181817,2024-10-12T18:45:00Z
Portugal,Poland,5,1,25.636363636363637,26.363636363636363,2024-11-15T19:45:00Z
Armenia,Portugal,0,5,26.90909090909091,27.272727272727273,2025-09-06T16:00:00Z
Portugal,Armenia,9,1,27.0,25.545454545454547,2025-11-16T14:00:00Z
Brazil,Costa Rica,0,0,27.272727272727273,25.272727272727273,2024-06-25T01:00:00Z
Brazil,Peru,4,0,25.727272727272727,29.818181818181817,2024-10-16T00:45:00Z
Peru,Brazil,1,0,30.818181818181817,27.727272727272727,2023-09-13T02:00:00Z
England,Brazil,1,0,27.181818181818183,26.363636363636363,2024-03-23T19:00:00Z
Brazil,Paraguay,1,0,28.454545454545453,28.636363636363637,2025-06-11T00:45:00Z
Paraguay,Brazil,4,1,27.636363636363637,26.90909090909091,2024-06-29T01:00:00Z
Paraguay,Brazil,0,1,27.09090909090909,26.454545454545453,2024-09-11T00:30:00Z
France,Brazil,1,2,27.363636363636363,28.272727272727273,2026-03-26T20:00:00Z
USA,Brazil,1,1,27.0,26.75,2024-06-12T23:00:00Z
Brazil,Guinea,4,1,27.0,26.636363636363637,2023-06-17T19:30:00Z
Brazil,Chile,3,0,27.363636363636363,26.363636363636363,2025-09-05T00:30:00Z
Chile,Brazil,2,1,28.363636363636363,26.272727272727273,2024-10-11T00:00:00Z
Brazil,Tunisia,1,1,26.181818181818183,28.545454545454547,2025-11-18T19:30:00Z
Morocco,Brazil,1,2,27.09090909090909,26.363636363636363,2023-03-25T22:00:00Z
Spain,Brazil,3,3,26.90909090909091,26.363636363636363,2024-03-26T20:30:00Z
Uruguay,Brazil,2,4,26.09090909090909,26.727272727272727,2024-07-07T01:00:00Z
Brazil,Uruguay,1,1,26.727272727272727,26.545454545454547,2024-11-20T00:45:00Z
Uruguay,Brazil,0,2,24.90909090909091,26.272727272727273,2023-10-18T00:00:00Z
Bolivia,Brazil,0,1,24.0,27.0,2025-09-09T23:30:00Z
Brazil,Bolivia,5,1,27.727272727272727,27.09090909090909,2023-09-09T00:45:00Z
Ecuador,Brazil,0,0,24.272727272727273,28.0,2025-06-05T23:00:00Z
Brazil,Ecuador,1,0,26.90909090909091,26.545454545454547,2024-09-07T01:00:00Z
Argentina,Brazil,1,4,29.0,26.09090909090909,2025-03-26T00:00:00Z
Brazil,Argentina,0,1,25.363636363636363,28.181818181818183,2023-11-22T00:30:00Z
Japan,Brazil,2,3,26.727272727272727,26.727272727272727,2025-10-14T10:30:00Z
Croatia,Brazil,3,1,29.636363636363637,28.272727272727273,2026-04-01T00:00:00Z
Brazil,Senegal,2,0,27.818181818181817,28.454545454545453,2025-11-15T16:00:00Z
Brazil,Senegal,2,4,26.90909090909091,28.666666666666668,2023-06-20T19:00:00Z
Venezuela,Brazil,1,1,28.90909090909091,25.818181818181817,2024-11-14T21:00:00Z
Brazil,Venezuela,1,1,27.454545454545453,29.09090909090909,2023-10-13T00:30:00Z
Brazil,Colombia,2,1,27.454545454545453,30.181818181818183,2025-03-21T00:45:00Z
Brazil,Colombia,1,1,27.636363636363637,29.0,2024-07-03T01:00:00Z
Colombia,Brazil,1,2,28.09090909090909,25.181818181818183,2023-11-17T00:00:00Z
Angola,Argentina,0,2,29.09090909090909,29.454545454545453,2025-11-14T16:00:00Z
Argentina,Costa Rica,3,1,28.0,26.363636363636363,2024-03-27T02:50:00Z
Argentina,Peru,2,0,29.727272727272727,30.90909090909091,2024-06-30T00:00:00Z
Argentina,Peru,1,0,29.0,30.818181818181817,2024-11-20T00:00:00Z
Peru,Argentina,0,2,30.727272727272727,28.0,2023-10-18T02:00:00Z
Jamaica,Argentina,0,3,28.90909090909091,27.454545454545453,2022-09-28T00:00:00Z
Italy,Argentina,0,3,28.454545454545453,28.90909090909091,2022-06-01T18:45:00Z
Indonesia,Argentina,0,2,23.454545454545453,25.90909090909091,2023-06-19T12:30:00Z
Chile,Argentina,0,1,28.545454545454547,27.0,2025-06-06T01:00:00Z
Chile,Argentina,0,1,31.0,28.0,2024-06-26T01:00:00Z
Argentina,Chile,3,0,27.454545454545453,29.09090909090909,2024-09-06T00:00:00Z
Chile,Argentina,1,2,29.90909090909091,28.636363636363637,2022-01-28T00:15:00Z
Argentina,Panama,2,0,28.818181818181817,26.181818181818183,2023-03-23T23:30:00Z
Argentina,Honduras,3,0,28.636363636363637,27.727272727272727,2022-09-24T00:00:00Z
Argentina,Estonia,5,0,28.818181818181817,26.363636363636363,2022-06-05T18:00:00Z
Puerto Rico,Argentina,0,6,24.09090909090909,29.454545454545453,2025-10-15T00:10:00Z
Argentina,Zambia,5,0,30.636363636363637,25.727272727272727,2026-03-31T23:30:00Z
Argentina,Bolivia,6,0,29.0,25.09090909090909,2024-10-16T00:00:00Z
Bolivia,Argentina,0,3,28.818181818181817,27.818181818181817,2023-09-12T20:00:00Z
Argentina,Mexico,2,0,28.90909090909091,29.454545454545453,2022-11-26T19:00:00Z
Argentina,El Salvador,3,0,28.545454545454547,28.636363636363637,2024-03-23T00:00:00Z
Argentina,Mauritania,2,1,28.0,26.181818181818183,2026-03-27T23:15:00Z
Argentina,Guatemala,4,1,27.818181818181817,26.181818181818183,2024-06-15T00:00:00Z
Argentina,Croatia,3,0,27.272727272727273,28.818181818181817,2022-12-13T19:00:00Z
Poland,Argentina,0,2,28.454545454545453,27.90909090909091,2022-11-30T19:00:00Z
Argentina,Venezuela,3,0,29.454545454545453,29.545454545454547,2025-09-04T23:30:00Z
Argentina,Venezuela,1,0,27.818181818181817,24.90909090909091,2025-10-11T00:00:00Z
Venezuela,Argentina,1,1,29.636363636363637,29.454545454545453,2024-10-10T21:30:00Z
Argentina,Venezuela,3,0,29.272727272727273,26.636363636363637,2022-03-25T23:30:00Z
Argentina,Colombia,1,1,29.363636363636363,28.181818181818183,2025-06-11T00:00:00Z
Argentina,Colombia,1,0,29.0,29.454545454545453,2024-07-15T01:15:00Z
Colombia,Argentina,2,1,27.818181818181817,27.90909090909091,2024-09-10T20:30:00Z
Argentina,Colombia,1,0,28.727272727272727,30.0,2022-02-01T23:30:00Z
UA Emirates,Argentina,0,5,27.181818181818183,28.545454545454547,2022-11-16T15:30:00Z
Qatar,Kenya,1,2,26.545454545454547,26.727272727272727,2023-09-07T15:15:00Z
Jordan,Qatar,3,1,28.545454545454547,28.363636363636363,2024-02-10T15:00:00Z
Qatar,Jordan,1,2,28.636363636363637,28.545454545454547,2024-01-05T16:00:00Z
Jamaica,Qatar,2,1,25.272727272727273,26.09090909090909,2023-06-15T16:00:00Z
Qatar,China,1,0,29.545454545454547,30.09090909090909,2024-01-22T15:00:00Z
Qatar,Palestine,0,1,26.90909090909091,27.90909090909091,2025-12-01T15:45:00Z
Qatar,Palestine,2,1,29.363636363636363,28.272727272727273,2024-01-29T16:00:00Z
Qatar,Bahrain,2,2,29.818181818181817,30.454545454545453,2025-09-03T15:15:00Z
Qatar,Bahrain,1,2,26.0,28.727272727272727,2023-01-10T16:15:00Z
Netherlands,Qatar,0,2,27.363636363636363,28.545454545454547,2022-11-29T15:00:00Z
Canada,Qatar,0,2,27.545454545454547,27.727272727272727,2022-09-23T17:00:00Z
Qatar,Russia,1,4,30.636363636363637,26.636363636363637,2025-09-07T15:15:00Z
Qatar,Russia,1,1,27.818181818181817,25.90909090909091,2023-09-12T15:15:00Z
Qatar,Slovenia,0,0,28.181818181818183,26.727272727272727,2022-03-29T17:30:00Z
Qatar,Chile,2,2,28.454545454545453,29.0,2022-09-27T17:00:00Z
Panama,Qatar,0,4,29.545454545454547,25.727272727272727,2023-07-08T23:00:00Z
Qatar,Honduras,1,1,25.09090909090909,28.818181818181817,2023-06-29T23:45:00Z
Qatar,Tunisia,0,3,27.363636363636363,30.636363636363637,2025-12-07T17:00:00Z
Qatar,Iran,1,0,30.545454545454547,29.90909090909091,2025-06-05T18:15:00Z
Iran,Qatar,3,2,32.09090909090909,28.181818181818183,2024-02-07T15:00:00Z
Iran,Qatar,1,4,29.272727272727273,29.545454545454547,2024-10-15T16:00:00Z
Qatar,Iran,0,4,26.363636363636363,30.0,2023-10-17T18:00:00Z
Qatar,North Korea,5,1,28.727272727272727,24.5,2025-03-20T18:15:00Z
North Korea,Qatar,2,2,24.90909090909091,26.90909090909091,2024-09-10T12:00:00Z
Oman,Qatar,0,0,29.181818181818183,28.727272727272727,2025-10-08T15:00:00Z
Oman,Qatar,1,2,29.545454545454547,25.363636363636363,2024-12-24T14:25:00Z
Kyrgyzstan,Qatar,1,3,26.272727272727273,30.818181818181817,2025-03-25T13:45:00Z
Qatar,Kyrgyzstan,3,1,30.636363636363637,26.636363636363637,2024-10-10T16:00:00Z
Qatar,Zimbabwe,1,2,24.90909090909091,27.727272727272727,2025-11-17T16:30:00Z
Haiti,Qatar,1,2,27.272727272727273,25.181818181818183,2023-06-25T22:00:00Z
Qatar,Ecuador,0,2,29.181818181818183,25.727272727272727,2022-11-20T16:00:00Z
Qatar,India,2,1,22.545454545454547,26.90909090909091,2024-06-11T15:45:00Z
India,Qatar,3,0,28.363636363636363,28.0,2023-11-21T13:30:00Z
Qatar,Lebanon,3,0,30.09090909090909,32.36363636363637,2024-01-12T16:00:00Z
Iraq,Qatar,1,2,26.545454545454547,26.363636363636363,2023-01-16T13:15:00Z
Iraq,Qatar,6,5,26.818181818181817,27.181818181818183,2023-10-13T15:00:00Z
Qatar,Bulgaria,2,1,27.0,27.818181818181817,2022-03-26T17:30:00Z
Qatar,Guatemala,2,0,28.454545454545453,36.0,2022-10-23T16:30:00Z
Qatar,Syria,1,1,27.09090909090909,27.818181818181817,2025-12-04T17:00:00Z
Qatar,Senegal,1,3,28.545454545454547,27.727272727272727,2022-11-25T13:00:00Z
Qatar,Kuwait,3,0,27.09090909090909,29.09090909090909,2024-03-21T18:30:00Z
Kuwait,Qatar,2,1,31.272727272727273,27.454545454545453,2024-03-26T19:00:00Z
Kuwait,Qatar,1,1,29.272727272727273,25.363636363636363,2024-12-27T14:30:00Z
Kuwait,Qatar,2,0,26.272727272727273,26.0,2023-01-07T16:15:00Z
Qatar,UA Emirates,2,1,29.09090909090909,27.90909090909091,2025-10-14T17:00:00Z
Qatar,UA Emirates,1,3,28.0,26.636363636363637,2024-09-05T16:00:00Z
UA Emirates,Qatar,0,5,26.181818181818183,27.363636363636363,2024-11-19T16:00:00Z
Qatar,UA Emirates,1,1,25.545454545454547,26.181818181818183,2024-12-21T19:00:00Z
Qatar,UA Emirates,1,1,26.363636363636363,27.636363636363637,2023-01-13T15:00:00Z
Uzbekistan,Qatar,0,3,27.727272727272727,27.09090909090909,2025-06-10T13:45:00Z
Qatar,Uzbekistan,3,2,29.181818181818183,28.636363636363637,2024-02-03T15:30:00Z
Qatar,Uzbekistan,3,2,27.545454545454547,26.727272727272727,2024-11-14T16:15:00Z
Afghanistan,Qatar,0,0,27.454545454545453,22.363636363636363,2024-06-06T16:00:00Z
Qatar,Afghanistan,8,1,28.0,26.636363636363637,2023-11-16T15:45:00Z
Tajikistan,Qatar,1,0,25.636363636363637,27.727272727272727,2024-01-17T14:30:00Z
Netherlands,Austria,2,3,27.181818181818183,26.818181818181817,2024-06-25T16:00:00Z
Netherlands,Denmark,4,2,27.363636363636363,27.0,2022-03-26T19:45:00Z
Belgium,Netherlands,4,1,31.454545454545453,28.0,2022-06-03T18:45:00Z
Netherlands,Belgium,1,0,29.09090909090909,29.09090909090909,2022-09-25T18:45:00Z
Hungary,Netherlands,1,1,28.09090909090909,25.272727272727273,2024-10-11T18:45:00Z
Netherlands,Hungary,4,0,26.09090909090909,27.727272727272727,2024-11-16T19:45:00Z
Netherlands,England,1,2,27.09090909090909,26.818181818181817,2024-07-10T19:00:00Z
Netherlands,Italy,2,3,25.181818181818183,26.545454545454547,2023-06-18T13:00:00Z
Netherlands,France,0,0,27.0,27.636363636363637,2024-06-21T19:00:00Z
France,Netherlands,0,4,26.181818181818183,27.818181818181817,2023-03-24T19:45:00Z
Netherlands,France,1,2,26.0,26.90909090909091,2023-10-13T18:45:00Z
Romania,Netherlands,3,0,28.181818181818183,27.272727272727273,2024-07-02T16:00:00Z
Netherlands,Canada,4,0,26.09090909090909,25.545454545454547,2024-06-06T18:45:00Z
Netherlands,Malta,8,0,28.0,27.818181818181817,2025-06-10T18:45:00Z
Malta,Netherlands,4,0,29.272727272727273,26.90909090909091,2025-10-09T18:45:00Z
Finland,Netherlands,2,0,29.545454545454547,28.181818181818183,2025-06-07T18:45:00Z
Netherlands,Finland,4,0,26.727272727272727,25.90909090909091,2025-10-12T16:00:00Z
Lithuania,Netherlands,3,2,26.818181818181817,28.272727272727273,2025-09-07T16:00:00Z
Netherlands,Lithuania,4,0,27.0,26.90909090909091,2025-11-17T19:45:00Z
Netherlands,Spain,2,2,26.272727272727273,25.454545454545453,2025-03-20T19:45:00Z
Spain,Netherlands,4,5,25.545454545454547,26.636363636363637,2025-03-23T19:45:00Z
Wales,Netherlands,2,1,25.09090909090909,25.545454545454547,2022-06-08T18:45:00Z
Netherlands,Wales,3,2,25.727272727272727,25.545454545454547,2022-06-14T18:45:00Z
Netherlands,Iceland,4,0,27.181818181818183,26.0,2024-06-10T18:45:00Z
Netherlands,Norway,2,1,26.727272727272727,27.545454545454547,2026-03-27T19:45:00Z
Netherlands,Argentina,3,4,27.0,27.0,2022-12-09T19:00:00Z
Ireland,Netherlands,2,1,26.818181818181817,26.545454545454547,2023-09-10T18:45:00Z
Netherlands,Ireland,1,0,26.545454545454547,24.90909090909091,2023-11-18T19:45:00Z
Netherlands,Croatia,2,4,25.272727272727273,30.0,2023-06-14T18:45:00Z
Netherlands,Greece,3,0,27.818181818181817,28.0,2023-09-07T18:45:00Z
Greece,Netherlands,1,0,27.0,25.363636363636363,2023-10-16T18:45:00Z
Senegal,Netherlands,2,0,28.363636363636363,27.181818181818183,2022-11-21T16:00:00Z
Netherlands,Poland,1,1,26.545454545454547,28.09090909090909,2025-09-04T18:45:00Z
Poland,Netherlands,1,1,26.818181818181817,26.363636363636363,2025-11-14T19:45:00Z
Poland,Netherlands,2,1,27.818181818181817,27.181818181818183,2024-06-16T13:00:00Z
Netherlands,Poland,2,2,27.545454545454547,27.09090909090909,2022-06-11T18:45:00Z
Poland,Netherlands,2,0,27.727272727272727,27.363636363636363,2022-09-22T18:45:00Z
Netherlands,Gibraltar,3,0,28.545454545454547,29.545454545454547,2023-03-27T18:45:00Z
Gibraltar,Netherlands,6,0,30.181818181818183,25.818181818181817,2023-11-21T19:45:00Z
Sierra Leone,Cape Verde Islands,2,0,22.636363636363637,25.545454545454547,2022-07-24T18:00:00Z
Angola,Cape Verde Islands,1,2,28.181818181818183,29.363636363636363,2025-03-25T16:00:00Z
Cape Verde Islands,Angola,0,0,29.363636363636363,26.727272727272727,2023-11-16T19:00:00Z
Cape Verde Islands,South Africa,1,2,29.545454545454547,29.454545454545453,2024-02-03T20:00:00Z
Cape Verde Islands,Guyana,1,0,27.727272727272727,26.454545454545453,2024-03-21T19:00:00Z
Ghana,Cape Verde Islands,1,2,28.09090909090909,29.636363636363637,2024-01-14T20:00:00Z
Bahrain,Cape Verde Islands,1,2,29.181818181818183,26.09090909090909,2022-09-23T15:30:00Z
Guadeloupe,Cape Verde Islands,0,2,27.363636363636363,28.90909090909091,2022-03-23T19:00:00Z
Ethiopia,Cape Verde Islands,0,1,25.272727272727273,29.90909090909091,2022-01-09T19:00:00Z
Togo,Cape Verde Islands,3,2,27.181818181818183,27.818181818181817,2023-09-10T16:00:00Z
Cape Verde Islands,Togo,2,0,28.0,27.727272727272727,2022-06-07T17:30:00Z
Togo,Cape Verde Islands,3,2,27.181818181818183,27.818181818181817,2023-09-10T16:00:00Z
Cape Verde Islands,Eswatini,3,0,30.90909090909091,28.272727272727273,2025-10-13T16:00:00Z
Eswatini,Cape Verde Islands,0,0,28.454545454545453,29.454545454545453,2023-03-24T16:00:00Z
Eswatini,Cape Verde Islands,0,1,29.454545454545453,28.09090909090909,2023-03-28T13:00:00Z
Eswatini,Cape Verde Islands,0,2,28.0,29.636363636363637,2023-11-21T14:15:00Z
Eswatini,Cape Verde Islands,0,0,28.454545454545453,29.454545454545453,2023-03-24T16:00:00Z
Eswatini,Cape Verde Islands,0,1,29.454545454545453,28.09090909090909,2023-03-28T13:00:00Z
Chile,Cape Verde Islands,4,2,25.636363636363637,30.0,2026-03-27T03:00:00Z
Cape Verde Islands,Comoros,1,2,27.272727272727273,20.636363636363637,2023-10-17T13:00:00Z
Liechtenstein,Cape Verde Islands,0,6,26.545454545454547,25.636363636363637,2022-03-25T16:00:00Z
Tunisia,Cape Verde Islands,2,0,28.90909090909091,30.363636363636363,2024-01-10T17:30:00Z
Iran,Cape Verde Islands,5,4,29.90909090909091,29.818181818181817,2025-11-13T16:00:00Z
Cape Verde Islands,San Marino,2,0,25.09090909090909,28.363636363636363,2022-03-28T15:00:00Z
Libya,Cape Verde Islands,3,3,25.818181818181817,29.636363636363637,2025-10-08T13:00:00Z
Cape Verde Islands,Libya,1,0,29.90909090909091,28.0,2024-06-11T16:00:00Z
Cape Verde Islands,Cameroon,1,0,29.818181818181817,26.90909090909091,2025-09-09T16:00:00Z
Cameroon,Cape Verde Islands,4,1,27.0,29.636363636363637,2024-06-08T13:00:00Z
Cape Verde Islands,Cameroon,1,1,29.09090909090909,27.727272727272727,2022-01-17T16:00:00Z
Cape Verde Islands,Botswana,0,1,27.0,28.636363636363637,2024-10-10T16:00:00Z
Botswana,Cape Verde Islands,1,0,28.727272727272727,26.90909090909091,2024-10-15T16:00:00Z
Malaysia,Cape Verde Islands,1,1,26.545454545454547,27.90909090909091,2025-05-29T13:00:00Z
Cape Verde Islands,Finland,4,2,28.90909090909091,27.454545454545453,2026-03-30T03:00:00Z
Morocco,Cape Verde Islands,0,0,28.09090909090909,28.818181818181817,2023-06-12T19:00:00Z
Cape Verde Islands,Egypt,0,2,27.545454545454547,28.818181818181817,2025-11-17T16:00:00Z
Cape Verde Islands,Egypt,2,2,29.181818181818183,28.181818181818183,2024-01-22T20:00:00Z
Egypt,Cape Verde Islands,3,0,29.272727272727273,28.272727272727273,2024-09-06T19:00:00Z
Cape Verde Islands,Egypt,1,1,27.90909090909091,26.181818181818183,2024-11-15T16:00:00Z
Georgia,Cape Verde Islands,1,1,27.636363636363637,29.818181818181817,2025-06-08T16:00:00Z
Ecuador,Cape Verde Islands,1,0,24.90909090909091,26.272727272727273,2022-06-11T23:30:00Z
Cape Verde Islands,Mauritania,1,0,29.636363636363637,26.90909090909091,2024-01-29T17:00:00Z
Cape Verde Islands,Mauritania,2,0,26.90909090909091,26.363636363636363,2024-09-10T19:00:00Z
Mauritania,Cape Verde Islands,1,0,27.454545454545453,26.818181818181817,2024-11-19T15:00:00Z
Cape Verde Islands,Burkina Faso,3,1,30.272727272727273,26.727272727272727,2023-06-18T16:00:00Z
Cape Verde Islands,Burkina Faso,0,1,30.454545454545453,26.363636363636363,2022-01-13T19:00:00Z
Burkina Faso,Cape Verde Islands,2,0,24.636363636363637,29.727272727272727,2022-06-03T19:00:00Z
Cape Verde Islands,Burkina Faso,3,1,30.272727272727273,26.727272727272727,2023-06-18T16:00:00Z
Senegal,Cape Verde Islands,2,0,29.272727272727273,30.272727272727273,2022-01-25T16:00:00Z
Cape Verde Islands,Mozambique,3,0,29.636363636363637,28.181818181818183,2024-01-19T14:00:00Z
Algeria,Cape Verde Islands,5,1,27.454545454545453,28.363636363636363,2023-10-12T19:00:00Z
Cape Verde Islands,Mauritius,1,0,28.818181818181817,27.09090909090909,2025-03-20T16:00:00Z
Mauritius,Cape Verde Islands,0,2,25.90909090909091,29.818181818181817,2025-09-04T16:00:00Z
Spain,Costa Rica,7,0,26.272727272727273,28.727272727272727,2022-11-23T16:00:00Z
Spain,Denmark,1,0,26.272727272727273,28.0,2024-10-12T18:45:00Z
Denmark,Spain,1,2,27.90909090909091,26.818181818181817,2024-11-15T19:45:00Z
Spain,England,2,1,26.90909090909091,26.363636363636363,2024-07-14T19:00:00Z
Jordan,Spain,1,3,25.636363636363637,25.272727272727273,2022-11-17T16:00:00Z
Albania,Spain,0,1,27.545454545454547,28.727272727272727,2024-06-24T19:00:00Z
